1,-63808.295791286844
2,-62570.744170466845
3,-62903.96324933615
4,-61984.283757784026
5,-63071.600405138095
6,-60863.384788836236
7,-63614.388626729386
8,-64708.07401708386
9,-62482.5285275514
10,-62529.82738731179
11,-63668.07889484568
12,-61953.371914071
13,-61965.6324280559
14,-62509.564041620266
15,-62015.53271856163
16,-62423.03343574614
17,-62640.80217530109
18,-61514.95233260151
19,-61944.16597139558
20,-62611.097391217096
21,-62862.25796948919
22,-63023.20545254439
23,-62921.32304604977
24,-62782.65964668757
25,-62367.846239712526
26,-62763.25765982058
27,-63786.13193619791
28,-64014.8549905714
29,-62895.46975022908
30,-61916.17724446485
31,-64297.52132029713
32,-63088.71079965738
33,-62854.71077828735
34,-60675.07767672836
35,-61472.37413780506
36,-63237.66725521893
37,-62439.98027788484
38,-62434.800313146065
39,-62241.433697229295
40,-61465.51284156317
41,-62437.86936434051
42,-64108.767284764595
43,-61836.352337014156
44,-61283.52733009699
45,-63400.38321158367
46,-62765.34021660599
47,-61644.61867069905
48,-62533.142907077774
49,-62345.18089168489
50,-63338.95805325506
51,-63433.130828654226
52,-62556.066009441805
53,-61694.18164078295
54,-62378.808613603105
55,-63238.59046366047
56,-62300.98202451192
57,-63069.95469806983
58,-61163.43023346545
59,-62502.522659732334
60,-63137.07926545188
61,-61783.03130703416
62,-63011.46864232837
63,-63883.349778757125
64,-62687.00794432425
65,-63844.88291675179
66,-61688.13511741943
67,-63289.81483284766
68,-62462.98540964356
69,-62714.33647165238
70,-61207.45489238554
71,-63324.05399129026
72,-62931.59162728322
73,-62696.78807932622
74,-63012.48410183989
75,-61651.39538556929
76,-63348.26993368019
77,-63288.09161322379
78,-62778.22891842391
79,-62945.27060122387
80,-62375.66317307637
81,-61708.27858613652
82,-63048.04406149167
83,-62555.186699905826
84,-63868.50162847813
85,-63876.116807952305
86,-62394.132395886794
87,-62936.33864077546
88,-61837.54823538062
89,-63129.46826908838
90,-63068.36986477981
91,-62228.149240991275
92,-61745.88226419371
93,-62485.14835263544
94,-62022.80036584653
95,-62325.17028108178
96,-62882.52806878925
97,-62404.949510921535
98,-62670.536512640225
99,-62670.15495632866
100,-62550.13047188732
